danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,genres,genre
0.655,0.816,10,-4.604,0,0.0372,0.297,0.000158,0.299,0.644,102.052,audio_features,40s35Bws3HIO5DLRlrosyL,spotify:track:40s35Bws3HIO5DLRlrosyL,https://api.spotify.com/v1/tracks/40s35Bws3HIO5DLRlrosyL,https://api.spotify.com/v1/audio-analysis/40s35Bws3HIO5DLRlrosyL,136407,4,Pior Que Possa Imaginar,"['baile pop', 'pop nacional', 'funk carioca']",baile pop
0.801,0.663,6,-9.307,1,0.108,0.0856,8.55e-06,0.117,0.638,94.053,audio_features,2SFfTNh0UIhNQQDoUBEi3S,spotify:track:2SFfTNh0UIhNQQDoUBEi3S,https://api.spotify.com/v1/tracks/2SFfTNh0UIhNQQDoUBEi3S,https://api.spotify.com/v1/audio-analysis/2SFfTNh0UIhNQQDoUBEi3S,174721,4,Detesto Despedidas,"['belo horizonte indie', 'brazilian edm', 'funk carioca', 'nova mpb']",belo horizonte indie
0.841,0.303,9,-14.794,1,0.389,0.313,7.14e-06,0.0926,0.32,128.061,audio_features,1lTsRXDMWFbsFjQGkbL5TX,spotify:track:1lTsRXDMWFbsFjQGkbL5TX,https://api.spotify.com/v1/tracks/1lTsRXDMWFbsFjQGkbL5TX,https://api.spotify.com/v1/audio-analysis/1lTsRXDMWFbsFjQGkbL5TX,232525,4,Outro Dia,"['brazilian hip hop', 'r&b brasileiro', 'funk carioca', 'trap brasileiro']",brazilian hip hop
0.662,0.908,9,-4.339,1,0.0309,0.0157,4.25e-05,0.198,0.78,127.043,audio_features,5e6zVhxswg8mULigBD4chY,spotify:track:5e6zVhxswg8mULigBD4chY,https://api.spotify.com/v1/tracks/5e6zVhxswg8mULigBD4chY,https://api.spotify.com/v1/audio-analysis/5e6zVhxswg8mULigBD4chY,177394,4,Adrenalizou,"['brazilian edm', 'funk carioca']",brazilian edm
0.832,0.484,10,-4.06,1,0.189,0.665,1.02e-05,0.0822,0.83,142.111,audio_features,3Vc8vnid3noqupe9PvUKxP,spotify:track:3Vc8vnid3noqupe9PvUKxP,https://api.spotify.com/v1/tracks/3Vc8vnid3noqupe9PvUKxP,https://api.spotify.com/v1/audio-analysis/3Vc8vnid3noqupe9PvUKxP,257646,4,Dizeres,"['r&b brasileiro', 'brazilian hip hop']",r&b brasileiro
0.671,0.484,1,-10.339,0,0.047,0.658,0.0,0.0778,0.557,123.866,audio_features,37I2kAE7QRxd9WCax1Z9dE,spotify:track:37I2kAE7QRxd9WCax1Z9dE,https://api.spotify.com/v1/tracks/37I2kAE7QRxd9WCax1Z9dE,https://api.spotify.com/v1/audio-analysis/37I2kAE7QRxd9WCax1Z9dE,238763,4,Idas e Vindas,['pop nacional'],pop nacional
0.834,0.777,5,-4.538,0,0.0593,0.22,0.00609,0.335,0.865,129.984,audio_features,1OUPXna2MCgAt3VNmXJBtg,spotify:track:1OUPXna2MCgAt3VNmXJBtg,https://api.spotify.com/v1/tracks/1OUPXna2MCgAt3VNmXJBtg,https://api.spotify.com/v1/audio-analysis/1OUPXna2MCgAt3VNmXJBtg,193440,4,Bola Rebola,"['reggaeton', 'electronic trap', 'funk das antigas', 'funk ostentacao', 'baile pop', 'funk carioca', 'latin', 'pop nacional', 'bass trap']",reggaeton
0.632,0.398,6,-6.615,1,0.373,0.945,0.0,0.228,0.633,90.695,audio_features,2x8TNY9KwNvD19gVGs4WOP,spotify:track:2x8TNY9KwNvD19gVGs4WOP,https://api.spotify.com/v1/tracks/2x8TNY9KwNvD19gVGs4WOP,https://api.spotify.com/v1/audio-analysis/2x8TNY9KwNvD19gVGs4WOP,204931,4,Ela É do Tipo,['funk carioca'],funk carioca
0.886,0.583,8,-6.639,0,0.149,0.194,0.0,0.0922,0.883,103.006,audio_features,2odzriVVZBwYOiYJEj30tm,spotify:track:2odzriVVZBwYOiYJEj30tm,https://api.spotify.com/v1/tracks/2odzriVVZBwYOiYJEj30tm,https://api.spotify.com/v1/audio-analysis/2odzriVVZBwYOiYJEj30tm,279757,4,Pouca Pausa,"['brazilian hip hop', 'baile pop', 'funk carioca', 'nova mpb', 'brazilian edm', 'pop nacional']",brazilian hip hop
0.512,0.612,5,-7.322,0,0.0464,0.205,0.0,0.143,0.702,184.016,audio_features,5oFywvlhKbgRT9WSE4VZkY,spotify:track:5oFywvlhKbgRT9WSE4VZkY,https://api.spotify.com/v1/tracks/5oFywvlhKbgRT9WSE4VZkY,https://api.spotify.com/v1/audio-analysis/5oFywvlhKbgRT9WSE4VZkY,231617,4,Meu Abrigo,"['mpb', 'pop nacional', 'nova mpb']",mpb
0.794,0.793,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,audio_features,6WrI0LAC5M1Rw2MnX2ZvEg,spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg,https://api.spotify.com/v1/tracks/6WrI0LAC5M1Rw2MnX2ZvEg,https://api.spotify.com/v1/audio-analysis/6WrI0LAC5M1Rw2MnX2ZvEg,183290,4,Don't Start Now,"['pop', 'uk pop', 'post-teen pop', 'dance pop']",pop
0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,audio_features,3ZCTVFBt2Brf31RLEnCkWJ,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,https://api.spotify.com/v1/tracks/3ZCTVFBt2Brf31RLEnCkWJ,https://api.spotify.com/v1/audio-analysis/3ZCTVFBt2Brf31RLEnCkWJ,245426,4,everything i wanted,"['electropop', 'pop']",electropop
0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,audio_features,1e9oZCCiX42nJl0AcqriVo,spotify:track:1e9oZCCiX42nJl0AcqriVo,https://api.spotify.com/v1/tracks/1e9oZCCiX42nJl0AcqriVo,https://api.spotify.com/v1/audio-analysis/1e9oZCCiX42nJl0AcqriVo,174000,4,Watermelon Sugar,"['pop', 'post-teen pop', 'dance pop']",pop
0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,audio_features,5ZULALImTm80tzUbYQYM9d,spotify:track:5ZULALImTm80tzUbYQYM9d,https://api.spotify.com/v1/tracks/5ZULALImTm80tzUbYQYM9d,https://api.spotify.com/v1/audio-analysis/5ZULALImTm80tzUbYQYM9d,209438,4,Dance Monkey,['australian pop'],australian pop
0.871,0.417,9,-7.864,1,0.0781,0.18,0.0,0.103,0.524,129.952,audio_features,4XZIuf6EJw8HKOkRC9Jlj4,spotify:track:4XZIuf6EJw8HKOkRC9Jlj4,https://api.spotify.com/v1/tracks/4XZIuf6EJw8HKOkRC9Jlj4,https://api.spotify.com/v1/audio-analysis/4XZIuf6EJw8HKOkRC9Jlj4,175253,4,Lalala - Remix - [feat. Enrique Iglesias & Carly Rae Jepsen],"['pop rap', 'tropical', 'vapor trap', 'dance pop', 'indie poptimism', 'post-teen pop', 'pop', 'electropop', 'dark trap', 'canadian hip hop', 'latin pop', 'canadian pop', 'mexican pop', 'latin']",pop rap
0.826,0.773,11,-4.218,0,0.0524,0.323,0.0,0.143,0.761,126.899,audio_features,5iwz1NiezX7WWjnCgY5TH4,spotify:track:5iwz1NiezX7WWjnCgY5TH4,https://api.spotify.com/v1/tracks/5iwz1NiezX7WWjnCgY5TH4,https://api.spotify.com/v1/audio-analysis/5iwz1NiezX7WWjnCgY5TH4,238200,4,Calma - Remix,"['reggaeton', 'trap latino', 'tropical', 'puerto rican pop', 'latin pop', 'latin']",reggaeton
0.576,0.524,6,-5.428,1,0.24,0.89,0.0,0.108,0.715,99.387,audio_features,7qLnSuxwLNlcapat8OCWZp,spotify:track:7qLnSuxwLNlcapat8OCWZp,https://api.spotify.com/v1/tracks/7qLnSuxwLNlcapat8OCWZp,https://api.spotify.com/v1/audio-analysis/7qLnSuxwLNlcapat8OCWZp,212433,3,Ela É do Tipo (feat. Drake) - Remix,"['pop rap', 'toronto rap', 'rap', 'funk carioca', 'canadian hip hop', 'hip hop', 'canadian pop']",pop rap
0.759,0.54,9,-6.039,0,0.0287,0.037,0.0,0.0945,0.75,116.947,audio_features,0TK2YIli7K1leLovkQiNik,spotify:track:0TK2YIli7K1leLovkQiNik,https://api.spotify.com/v1/tracks/0TK2YIli7K1leLovkQiNik,https://api.spotify.com/v1/audio-analysis/0TK2YIli7K1leLovkQiNik,190960,4,Señorita,"['dance pop', 'post-teen pop', 'viral pop', 'pop', 'canadian pop']",dance pop
0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,audio_features,6u7jPi22kF8CTQ3rb9DHE7,spotify:track:6u7jPi22kF8CTQ3rb9DHE7,https://api.spotify.com/v1/tracks/6u7jPi22kF8CTQ3rb9DHE7,https://api.spotify.com/v1/audio-analysis/6u7jPi22kF8CTQ3rb9DHE7,157067,4,Old Town Road (feat. Billy Ray Cyrus) - Remix,"['lgbtq+ hip hop', 'pop rap', 'country road', 'country rap', 'country']",lgbtq+ hip hop
0.722,0.757,10,-6.207,0,0.132,0.185,6.32e-06,0.126,0.721,140.094,audio_features,5nCthAh3jt4xKuLJAifAaR,spotify:track:5nCthAh3jt4xKuLJAifAaR,https://api.spotify.com/v1/tracks/5nCthAh3jt4xKuLJAifAaR,https://api.spotify.com/v1/audio-analysis/5nCthAh3jt4xKuLJAifAaR,185815,4,Harleys In Hawaii,"['pop', 'post-teen pop', 'dance pop']",pop
0.766,0.644,3,-5.754,0,0.0909,0.0186,0.00539,0.0909,0.491,105.984,audio_features,4DbbQcjs1sfPFcUys9SbSy,spotify:track:4DbbQcjs1sfPFcUys9SbSy,https://api.spotify.com/v1/tracks/4DbbQcjs1sfPFcUys9SbSy,https://api.spotify.com/v1/audio-analysis/4DbbQcjs1sfPFcUys9SbSy,270718,4,Time Machine,"['r&b', 'urban contemporary', 'pop', 'hip pop', 'neo soul']",r&b
0.448,0.603,7,-7.176,1,0.064,0.433,0.0,0.0862,0.422,205.272,audio_features,3i9UVldZOE0aD0JnyfAZZ0,spotify:track:3i9UVldZOE0aD0JnyfAZZ0,https://api.spotify.com/v1/tracks/3i9UVldZOE0aD0JnyfAZZ0,https://api.spotify.com/v1/audio-analysis/3i9UVldZOE0aD0JnyfAZZ0,221307,3,Lover (Remix) [feat. Shawn Mendes],"['post-teen pop', 'dance pop', 'viral pop', 'pop', 'canadian pop']",post-teen pop
0.826,0.79,10,-4.341,1,0.126,0.0073,9.9e-06,0.122,0.377,104.032,audio_features,07s9NNOT0sZQp7TyolLLgu,spotify:track:07s9NNOT0sZQp7TyolLLgu,https://api.spotify.com/v1/tracks/07s9NNOT0sZQp7TyolLLgu,https://api.spotify.com/v1/audio-analysis/07s9NNOT0sZQp7TyolLLgu,216520,4,Own It (feat. Ed Sheeran & Burna Boy),"['uk hip hop', 'afro dancehall', 'dancehall', 'uk pop', 'pop', 'nigerian pop', 'nigerian hip hop', 'grime']",uk hip hop
0.719,0.708,0,-7.418,1,0.0417,0.00645,0.201,0.064,0.256,126.015,audio_features,29MOOOmMRPeWyPwKQFoF5t,spotify:track:29MOOOmMRPeWyPwKQFoF5t,https://api.spotify.com/v1/tracks/29MOOOmMRPeWyPwKQFoF5t,https://api.spotify.com/v1/audio-analysis/29MOOOmMRPeWyPwKQFoF5t,254453,4,I Feel Love,"['pop', 'uk pop']",pop
0.505,0.34,4,-9.005,1,0.0438,0.576,0.0,0.21,0.0916,101.993,audio_features,1HfMVBKM75vxSfsQ5VefZ5,spotify:track:1HfMVBKM75vxSfsQ5VefZ5,https://api.spotify.com/v1/tracks/1HfMVBKM75vxSfsQ5VefZ5,https://api.spotify.com/v1/audio-analysis/1HfMVBKM75vxSfsQ5VefZ5,206459,4,Lose You To Love Me,"['pop', 'post-teen pop', 'dance pop']",pop
0.672,0.566,7,-6.556,0,0.079,0.285,0.0,0.134,0.234,140.073,audio_features,1tPbF2ThlrmGke5TuBItRO,spotify:track:1tPbF2ThlrmGke5TuBItRO,https://api.spotify.com/v1/tracks/1tPbF2ThlrmGke5TuBItRO,https://api.spotify.com/v1/audio-analysis/1tPbF2ThlrmGke5TuBItRO,161133,4,Worst Behaviour,"['swedish electropop', 'metropopolis', 'swedish pop', 'dance pop', 'post-teen pop', 'tropical house', 'pop', 'electropop', 'swedish synthpop']",swedish electropop
0.735,0.514,7,-5.464,1,0.082,0.109,0.0,0.359,0.517,77.566,audio_features,1jg9clsGCDqOumfS0X5xm9,spotify:track:1jg9clsGCDqOumfS0X5xm9,https://api.spotify.com/v1/tracks/1jg9clsGCDqOumfS0X5xm9,https://api.spotify.com/v1/audio-analysis/1jg9clsGCDqOumfS0X5xm9,194440,4,Living Proof,"['pop', 'post-teen pop', 'dance pop']",pop
0.668,0.892,5,-3.001,0,0.0645,0.298,0.0,0.735,0.478,95.927,audio_features,07Oz5StQ7GRoygNLaXs2pd,spotify:track:07Oz5StQ7GRoygNLaXs2pd,https://api.spotify.com/v1/tracks/07Oz5StQ7GRoygNLaXs2pd,https://api.spotify.com/v1/audio-analysis/07Oz5StQ7GRoygNLaXs2pd,159011,4,Good as Hell (feat. Ariana Grande) - Remix,"['minnesota hip hop', 'pop rap', 'dance pop', 'post-teen pop', 'escape room', 'pop', 'trap queen']",minnesota hip hop
0.503,0.808,11,-5.051,0,0.045,0.0254,0.00162,0.557,0.283,107.975,audio_features,6muOWhMh7Tf0UFUtMDBhUR,spotify:track:6muOWhMh7Tf0UFUtMDBhUR,https://api.spotify.com/v1/tracks/6muOWhMh7Tf0UFUtMDBhUR,https://api.spotify.com/v1/audio-analysis/6muOWhMh7Tf0UFUtMDBhUR,197533,4,Orphans,"['permanent wave', 'pop']",permanent wave
0.643,0.566,11,-4.88,0,0.0509,0.00934,2.96e-06,0.25,0.419,75.991,audio_features,0koVWDcbAH9dJXOsOcaohF,spotify:track:0koVWDcbAH9dJXOsOcaohF,https://api.spotify.com/v1/tracks/0koVWDcbAH9dJXOsOcaohF,https://api.spotify.com/v1/audio-analysis/0koVWDcbAH9dJXOsOcaohF,141424,4,Unfaithful,['israeli pop'],israeli pop
0.676,0.869,1,-4.689,0,0.132,0.00134,6.77e-05,0.0692,0.271,114.991,audio_features,3Ex5RFJRUdpHcDOLXJOVLy,spotify:track:3Ex5RFJRUdpHcDOLXJOVLy,https://api.spotify.com/v1/tracks/3Ex5RFJRUdpHcDOLXJOVLy,https://api.spotify.com/v1/audio-analysis/3Ex5RFJRUdpHcDOLXJOVLy,169681,4,Raising Hell (feat. Big Freedia),"['lgbtq+ hip hop', 'pop rap', 'post-teen pop', 'dance pop', 'escape room', 'electropop', 'pop', 'bounce', 'new orleans rap', 'trap queen']",lgbtq+ hip hop
0.708,0.795,1,-4.71,1,0.116,0.0339,0.0,0.362,0.731,95.039,audio_features,7MkFd0UDHlILDrhBjGZH5K,spotify:track:7MkFd0UDHlILDrhBjGZH5K,https://api.spotify.com/v1/tracks/7MkFd0UDHlILDrhBjGZH5K,https://api.spotify.com/v1/audio-analysis/7MkFd0UDHlILDrhBjGZH5K,218996,4,Cántalo,"['reggaeton', 'venezuelan hip hop', 'trap latino', 'puerto rican pop', 'dance pop', 'latin pop', 'mexican pop', 'latin']",reggaeton
0.585,0.62,3,-8.09,0,0.0327,0.0426,0.00224,0.15,0.281,101.939,audio_features,2plLJpUcYPFrl1sW2pMG63,spotify:track:2plLJpUcYPFrl1sW2pMG63,https://api.spotify.com/v1/tracks/2plLJpUcYPFrl1sW2pMG63,https://api.spotify.com/v1/audio-analysis/2plLJpUcYPFrl1sW2pMG63,172227,4,Lights Up,"['pop', 'post-teen pop', 'dance pop']",pop
0.459,0.575,3,-4.858,1,0.0573,0.604,0.0,0.0885,0.183,111.881,audio_features,7ce20yLkzuXXLUhzIDoZih,spotify:track:7ce20yLkzuXXLUhzIDoZih,https://api.spotify.com/v1/tracks/7ce20yLkzuXXLUhzIDoZih,https://api.spotify.com/v1/audio-analysis/7ce20yLkzuXXLUhzIDoZih,215107,4,Before You Go,"['pop', 'uk pop']",pop
0.87,0.706,9,-5.395,0,0.126,0.0253,0.0063,0.0872,0.593,100.013,audio_features,2rc7BkzO8qepMFAxHtOrXc,spotify:track:2rc7BkzO8qepMFAxHtOrXc,https://api.spotify.com/v1/tracks/2rc7BkzO8qepMFAxHtOrXc,https://api.spotify.com/v1/audio-analysis/2rc7BkzO8qepMFAxHtOrXc,145800,4,Blanco,"['reggaeton', 'latin']",reggaeton
0.57,0.585,8,-7.041,1,0.251,0.128,9.7e-05,0.111,0.378,97.285,audio_features,0Z26mbSHJ1dkUu7g9DDgif,spotify:track:0Z26mbSHJ1dkUu7g9DDgif,https://api.spotify.com/v1/tracks/0Z26mbSHJ1dkUu7g9DDgif,https://api.spotify.com/v1/audio-analysis/0Z26mbSHJ1dkUu7g9DDgif,171987,4,Trigger,"['pop rap', 'video game music', 'ninja', 'alternative r&b', 'dance pop', 'pop', 'bmore', 'moombahton', 'edm', 'electro house']",pop rap
0.721,0.805,9,-4.134,0,0.0927,0.05,0.0,0.153,0.653,118.058,audio_features,40nPimvmG05WYS7983bawZ,spotify:track:40nPimvmG05WYS7983bawZ,https://api.spotify.com/v1/tracks/40nPimvmG05WYS7983bawZ,https://api.spotify.com/v1/audio-analysis/40nPimvmG05WYS7983bawZ,189133,4,Cry for Me,"['pop', 'post-teen pop', 'dance pop']",pop
0.63,0.409,0,-8.83,0,0.0903,0.119,0.629,0.121,0.332,122.848,audio_features,23zJcKwLf5CeaKVbFhrWgF,spotify:track:23zJcKwLf5CeaKVbFhrWgF,https://api.spotify.com/v1/tracks/23zJcKwLf5CeaKVbFhrWgF,https://api.spotify.com/v1/audio-analysis/23zJcKwLf5CeaKVbFhrWgF,143773,4,A Palé,['r&b en espanol'],r&b en espanol
0.648,0.647,5,-9.842,0,0.116,0.135,0.0,0.8,0.895,88.988,audio_features,56LdO5geVLy9oOezeTT7HW,spotify:track:56LdO5geVLy9oOezeTT7HW,https://api.spotify.com/v1/tracks/56LdO5geVLy9oOezeTT7HW,https://api.spotify.com/v1/audio-analysis/56LdO5geVLy9oOezeTT7HW,210559,4,On & On - Mixed,"['modern reggae', 'dancehall', 'instrumental funk', 'dance pop', 'tropical house', 'electropop', 'indie pop', 'pop', 'danish pop']",modern reggae
0.665,0.712,1,-7.536,1,0.0527,0.00103,0.00342,0.102,0.669,93.989,audio_features,1mpD5Q8IM32I4bF6eCpU74,spotify:track:1mpD5Q8IM32I4bF6eCpU74,https://api.spotify.com/v1/tracks/1mpD5Q8IM32I4bF6eCpU74,https://api.spotify.com/v1/audio-analysis/1mpD5Q8IM32I4bF6eCpU74,157220,4,Up All Night,"['pop', 'alternative r&b']",pop
0.654,0.63,10,-4.644,1,0.0259,0.153,0.0,0.111,0.43,89.991,audio_features,2wrJq5XKLnmhRXHIAf9xBa,spotify:track:2wrJq5XKLnmhRXHIAf9xBa,https://api.spotify.com/v1/tracks/2wrJq5XKLnmhRXHIAf9xBa,https://api.spotify.com/v1/audio-analysis/2wrJq5XKLnmhRXHIAf9xBa,167693,4,"10,000 Hours (with Justin Bieber)","['dance pop', 'post-teen pop', 'pop', 'contemporary country', 'canadian pop']",dance pop
0.679,0.728,4,-7.214,0,0.0916,0.0135,0.0362,0.406,0.342,123.972,audio_features,4i5IUKZht1OTaBGm8zwhzB,spotify:track:4i5IUKZht1OTaBGm8zwhzB,https://api.spotify.com/v1/tracks/4i5IUKZht1OTaBGm8zwhzB,https://api.spotify.com/v1/audio-analysis/4i5IUKZht1OTaBGm8zwhzB,180000,4,Killed By The City,"['brazilian house', 'brazilian edm', 'pop nacional', 'electro house']",brazilian house
0.643,0.721,1,-5.248,1,0.0449,0.00268,6.51e-06,0.0898,0.317,102.914,audio_features,3NkJNL3WqO1Lqc3uNDxvCN,spotify:track:3NkJNL3WqO1Lqc3uNDxvCN,https://api.spotify.com/v1/tracks/3NkJNL3WqO1Lqc3uNDxvCN,https://api.spotify.com/v1/audio-analysis/3NkJNL3WqO1Lqc3uNDxvCN,190107,4,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),"['pop', 'art pop', 'post-teen pop', 'dance pop']",pop
0.738,0.717,1,-5.121,1,0.0573,0.062,0.0,0.205,0.5,98.047,audio_features,4fwo6czG5nvOQMzhOto1ya,spotify:track:4fwo6czG5nvOQMzhOto1ya,https://api.spotify.com/v1/tracks/4fwo6czG5nvOQMzhOto1ya,https://api.spotify.com/v1/audio-analysis/4fwo6czG5nvOQMzhOto1ya,139813,4,Lonely (with Jonas Brothers),"['pop rap', 'pop rock', 'ninja', 'dance pop', 'post-teen pop', 'pop', 'bmore', 'moombahton', 'boy band', 'edm']",pop rap
0.642,0.683,1,-5.386,1,0.262,0.0834,0.0,0.155,0.584,154.881,audio_features,5C0ivQMxes2lWuOANhvVAm,spotify:track:5C0ivQMxes2lWuOANhvVAm,https://api.spotify.com/v1/tracks/5C0ivQMxes2lWuOANhvVAm,https://api.spotify.com/v1/audio-analysis/5C0ivQMxes2lWuOANhvVAm,191720,4,GIANTS,"['reggaeton', 'pop rap', 'deep pop r&b', 'video game music', 'k-pop', 'alternative r&b', 'underground hip hop', 'post-teen pop', 'escape room', 'hip pop', 'trap soul', 'latin', 'latin viral pop', 'rap latina']",reggaeton
0.818,0.823,11,-3.563,0,0.2,0.0663,1.17e-05,0.133,0.52,128.136,audio_features,7N06jo3EnV792VFaG8vuW6,spotify:track:7N06jo3EnV792VFaG8vuW6,https://api.spotify.com/v1/tracks/7N06jo3EnV792VFaG8vuW6,https://api.spotify.com/v1/audio-analysis/7N06jo3EnV792VFaG8vuW6,160794,4,Close Your Eyes,"['pop rap', 'swedish pop', 'german dance', 'dance pop', 'tropical house', 'pop', 'classic swedish pop', 'edm', 'electro house']",pop rap
0.818,0.466,9,-5.777,1,0.0477,0.298,0.0,0.248,0.747,109.034,audio_features,7t0C6HGiRKIT1Av8tlYNuY,spotify:track:7t0C6HGiRKIT1Av8tlYNuY,https://api.spotify.com/v1/tracks/7t0C6HGiRKIT1Av8tlYNuY,https://api.spotify.com/v1/audio-analysis/7t0C6HGiRKIT1Av8tlYNuY,124933,4,"Pantera - From ""Charlie's Angels (Original Motion Picture Soundtrack)""","['baile pop', 'funk carioca', 'funk das antigas']",baile pop
0.721,0.716,10,-7.037,0,0.0657,0.0334,0.00084,0.237,0.667,104.994,audio_features,6cy3ki60hLwimwIje7tALf,spotify:track:6cy3ki60hLwimwIje7tALf,https://api.spotify.com/v1/tracks/6cy3ki60hLwimwIje7tALf,https://api.spotify.com/v1/audio-analysis/6cy3ki60hLwimwIje7tALf,221714,4,RITMO (Bad Boys For Life),"['pop rap', 'reggaeton', 'dance pop', 'pop', 'latin']",pop rap
0.819,0.859,8,-6.264,1,0.224,0.0244,0.0,0.0916,0.612,104.906,audio_features,660eekzsNZ7sdATvfIsAkR,spotify:track:660eekzsNZ7sdATvfIsAkR,https://api.spotify.com/v1/tracks/660eekzsNZ7sdATvfIsAkR,https://api.spotify.com/v1/audio-analysis/660eekzsNZ7sdATvfIsAkR,195429,4,"Fuego (with Sean Paul & Anitta, feat. Tainy)","['pop rap', 'electronic trap', 'dancehall', 'funk das antigas', 'dance pop', 'pop', 'baile pop', 'funk carioca', 'pop reggaeton']",pop rap
0.658,0.901,7,-2.814,1,0.0357,0.0478,0.0,0.12,0.708,93.979,audio_features,6RyaV7owmVU6fzEPE17sF1,spotify:track:6RyaV7owmVU6fzEPE17sF1,https://api.spotify.com/v1/tracks/6RyaV7owmVU6fzEPE17sF1,https://api.spotify.com/v1/audio-analysis/6RyaV7owmVU6fzEPE17sF1,210520,4,Que Tire Pa Lante,"['reggaeton', 'tropical', 'latin', 'latin hip hop']",reggaeton
0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,audio_features,7k4t7uLgtOxPwTpFmtJNTY,spotify:track:7k4t7uLgtOxPwTpFmtJNTY,https://api.spotify.com/v1/tracks/7k4t7uLgtOxPwTpFmtJNTY,https://api.spotify.com/v1/audio-analysis/7k4t7uLgtOxPwTpFmtJNTY,200960,4,Tusa,"['reggaeton', 'pop rap', 'dance pop', 'post-teen pop', 'pop', 'hip pop', 'rap', 'latin']",reggaeton
0.745,0.692,7,-6.358,1,0.0463,0.0193,0.0,0.0954,0.371,107.98,audio_features,5fYjO38cIPw2yIAtywsoLW,spotify:track:5fYjO38cIPw2yIAtywsoLW,https://api.spotify.com/v1/tracks/5fYjO38cIPw2yIAtywsoLW,https://api.spotify.com/v1/audio-analysis/5fYjO38cIPw2yIAtywsoLW,214196,4,The Weekend (feat. Luisa Sonza),"['post-teen pop', 'dance pop', 'baile pop', 'pop', 'boy band', 'funk carioca', 'pop nacional']",post-teen pop
0.817,0.665,9,-6.224,0,0.0758,0.0549,0.0,0.103,0.662,104.957,audio_features,7JabxjX6a5GvDDw6zRFscj,spotify:track:7JabxjX6a5GvDDw6zRFscj,https://api.spotify.com/v1/tracks/7JabxjX6a5GvDDw6zRFscj,https://api.spotify.com/v1/audio-analysis/7JabxjX6a5GvDDw6zRFscj,215460,4,Whine Up,"['reggaeton', 'trap latino', 'tropical', 'latin hip hop', 'latin', 'reggaeton flow']",reggaeton
0.477,0.682,1,-4.931,0,0.0925,0.153,0.0,0.0763,0.345,110.567,audio_features,6b2RcmUt1g9N9mQ3CbjX2Y,spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y,https://api.spotify.com/v1/tracks/6b2RcmUt1g9N9mQ3CbjX2Y,https://api.spotify.com/v1/audio-analysis/6b2RcmUt1g9N9mQ3CbjX2Y,202205,5,How Do You Sleep?,"['pop', 'uk pop']",pop
0.897,0.751,7,-5.385,1,0.226,0.337,0.0,0.088,0.772,129.597,audio_features,3GRYbb9KX2iGeLMur4FUVs,spotify:track:3GRYbb9KX2iGeLMur4FUVs,https://api.spotify.com/v1/tracks/3GRYbb9KX2iGeLMur4FUVs,https://api.spotify.com/v1/audio-analysis/3GRYbb9KX2iGeLMur4FUVs,134928,4,Little Square UBitchU (feat. Anitta),"['pop rap', 'gangster rap', 'g funk', 'west coast rap', 'funk das antigas', 'rap', 'baile pop', 'funk carioca', 'hip hop']",pop rap
0.529,0.9,1,-3.503,1,0.418,0.000248,1.21e-05,0.0426,0.434,180.291,audio_features,2QpGZOhTCHHiKmpSO9FW4h,spotify:track:2QpGZOhTCHHiKmpSO9FW4h,https://api.spotify.com/v1/tracks/2QpGZOhTCHHiKmpSO9FW4h,https://api.spotify.com/v1/audio-analysis/2QpGZOhTCHHiKmpSO9FW4h,104591,4,Follow God,"['pop rap', 'rap', 'chicago rap']",pop rap
0.512,0.453,2,-8.991,1,0.0291,0.771,0.0914,0.065,0.236,124.05,audio_features,6WMf0Om41Z6HlMzXFuZ4F0,spotify:track:6WMf0Om41Z6HlMzXFuZ4F0,https://api.spotify.com/v1/tracks/6WMf0Om41Z6HlMzXFuZ4F0,https://api.spotify.com/v1/audio-analysis/6WMf0Om41Z6HlMzXFuZ4F0,258533,4,Everyday Life,"['permanent wave', 'pop']",permanent wave
0.744,0.509,8,-9.261,0,0.0584,0.0764,0.0,0.16,0.769,138.916,audio_features,5E4MuyRYuqkv7qOsw9XCP3,spotify:track:5E4MuyRYuqkv7qOsw9XCP3,https://api.spotify.com/v1/tracks/5E4MuyRYuqkv7qOsw9XCP3,https://api.spotify.com/v1/audio-analysis/5E4MuyRYuqkv7qOsw9XCP3,129053,4,fuckyounoah (feat. London On Da Track),"['pop rap', 'atl hip hop', 'post-teen pop', 'dance pop', 'pop']",pop rap
